X,B cell,DC,Fibroblast,ILC,Keratinocytes,Lymphatic endothelium,Macrophage,Mast cell,Melanocyte,Mural cell,Schwann cell,T cell,Vascular endothelium
39x35,0.12882607,0.11906622,0.1662487,0.07553553,1.1410738,0.058989245,0.42879048,0.2176482,0.20509225,0.052564654,0.6239633,0.0725845,0.04406924
38x39,0.88038945,0.5899347,0.7992649,0.440913,2.587185,0.8700677,0.5379274,0.9897525,0.6347391,0.7790944,2.0190923,0.3364516,0.9121533
32x29,0.14334062,0.1990225,0.117629685,0.067066394,0.8772132,0.081142165,0.070300505,0.45083144,0.23758395,1.8766353,1.1562825,0.06276077,0.43330103
13x47,0.0466368,0.028887987,0.2579725,0.03060624,0.17228661,0.028416993,0.034975417,0.07590064,0.040450897,0.04187092,0.20093252,0.02512986,0.018025178
5x41,0.2327433,0.19284944,0.33994448,0.11632373,1.3270253,0.21252313,0.33925638,0.4035044,0.15007539,0.12312816,0.68396485,0.10753248,0.2599529
32x43,0.17754577,0.15086088,0.0980934,0.050997462,0.5116005,0.093294136,0.119702876,0.24999467,0.3983258,0.05785666,0.2847684,0.05945891,0.15309016
29x14,0.044806015,0.09095343,0.071261734,0.055970766,0.15912583,0.024553526,0.05768929,0.09100635,0.0698004,0.025115889,0.22079279,0.059561856,0.013724534
18x13,0.18024649,0.2843756,0.61235166,0.123950236,0.6278906,0.20484664,0.32414758,0.50808,0.3232212,0.15972659,1.0343565,0.10949272,0.2954783
45x33,0.22661307,0.5209351,0.46021733,0.17198224,1.289622,0.1493177,0.17739214,0.42382324,0.2080884,0.15891194,0.7208742,0.094500855,0.15776613
38x14,0.098678686,0.12295074,0.06253188,0.03877598,0.43942487,0.046593837,0.031582203,0.16524237,0.06963992,0.028119575,0.12905803,0.04927093,0.030181771
42x32,0.09988229,0.068594895,0.06563552,0.060986005,0.5658082,0.038937915,0.039543416,0.17140718,0.04870481,0.04959945,0.19790407,0.08758909,0.022530783
19x50,0.6065507,0.23022936,0.43052518,0.45068958,1.470537,0.3646396,0.27206153,0.56690514,0.5145188,0.4996279,1.1765128,0.32687685,0.23817523
43x4,0.10851553,0.017983947,0.031883076,0.026624879,0.4537999,0.018264266,0.0527584,0.18914595,0.05220438,0.09287479,0.23205486,0.03104908,0.019317603
11x41,0.095811896,0.04614577,0.21782468,0.032196417,0.48686707,0.11843805,0.09235498,0.1671386,0.16502388,0.0494643,0.5159455,0.028871166,0.10947409
36x14,0.028412066,0.016022438,0.027412243,0.011113532,0.13773261,0.020329418,0.018955894,0.052235965,0.06789967,0.011031708,0.06683563,0.008599711,0.010491523
25x46,0.11482795,0.2724348,0.15098678,0.05259011,0.37192562,0.07928125,0.08392609,0.30510178,0.091230385,0.06779409,0.39959088,0.056207467,0.09607377
21x47,0.101079546,0.042637456,0.032196727,0.070803605,0.42816,0.056188475,0.048432305,0.15435755,0.049104568,0.10850986,0.17840351,0.034019213,0.042497564
22x46,0.030579042,0.02811327,0.028558793,0.033255994,0.1918251,0.019236999,0.02882866,0.053908665,0.1481036,0.021058572,0.09069353,0.0310747,0.012109645
29x8,0.101807445,0.087266564,0.1843617,0.045905806,0.63699895,0.04772316,0.05754126,0.15597785,0.12654698,0.06475304,0.19346371,0.043878805,0.036706217
19x49,0.7920903,0.48883688,0.6971471,0.24555188,2.1443622,0.40410525,0.48263797,0.6364087,0.5266371,0.43374085,1.3064693,0.23767714,0.39433616
36x35,1.1528177,1.1403927,0.72389877,0.4703383,3.7288933,0.45519388,0.52752745,1.0623084,1.0276164,0.6890032,2.0864687,0.40424353,0.40488753
21x15,0.31487107,0.18986644,0.40932375,0.09210647,0.5060054,0.119679876,0.12364754,0.24194287,0.17771712,0.09922429,0.3954657,0.09613846,0.08355651
34x5,0.22832996,0.08662974,0.16348873,0.10222811,0.8580628,0.18157555,0.11470993,0.24408327,0.11231959,0.07971214,0.5333092,0.0882815,0.17601876
36x30,0.2132091,0.06067047,0.08450579,0.07657364,0.5680258,0.09062102,0.06476301,0.19580925,0.17921238,0.10025024,0.5137545,0.16148755,0.03460338
15x45,0.06757885,0.1391311,0.052024826,0.060303237,0.3892031,0.050298095,0.054702003,0.14601052,0.09070759,0.04501271,0.42854804,0.056805104,0.032453034
38x33,0.54831237,0.6102181,0.6699122,0.5896981,3.7469704,0.3726904,0.31177577,0.67471033,0.44652754,0.34343106,1.3160565,0.5300715,0.45716402
5x43,0.39036307,0.51310205,0.57086575,0.16825564,2.4498312,0.39616284,0.3514124,0.5250991,0.32788047,0.3168074,0.9627433,0.18231505,0.4421191
32x8,0.41554773,0.22612911,0.21425927,0.12307848,1.278909,0.20556343,0.19323246,0.37730944,0.23800161,0.13713585,0.7601632,0.20975852,0.11975815
22x40,0.43451253,0.5228027,0.7479614,0.2852778,2.6277342,0.30801773,0.7326713,0.79190516,0.5870851,0.35497236,1.6003472,0.26613718,0.472003
23x10,0.18792216,0.18701862,0.47266582,0.13503921,1.1454884,0.23346509,0.119918086,0.377283,0.1690931,0.16010366,0.3992861,0.112835735,0.1668534
1x35,0.3384151,0.6917043,0.72869885,0.2584153,1.6430951,0.6197943,0.4027928,0.5873912,0.30398437,0.16683926,0.88768584,0.21708281,0.2271848
15x31,0.042412702,0.11581579,0.09570927,0.041057054,0.57885325,0.042899422,0.068742424,0.07695311,0.07230084,0.03874685,0.2187201,0.033700842,0.050892435
1x24,0.34189215,0.4882162,0.43001994,0.21531871,1.6819682,0.43597528,0.17737713,0.4663362,0.24823013,0.11445879,0.9542558,0.19740751,0.11546656
21x24,1.136584,0.50737894,0.8350217,0.23070079,2.414333,0.57111615,0.22092135,0.43461347,0.37271786,0.23435462,1.8537472,0.21716425,0.1769745
3x20,0.8606414,0.43321738,0.7473851,0.39656323,2.6093109,0.7070394,0.33278862,0.94992477,0.6239103,0.25216758,1.8711227,0.49576017,0.62868935
13x41,0.064924,0.08640062,0.13011345,0.09050858,0.17557992,0.07094964,0.056838736,0.15871935,0.058414634,0.02740443,0.13846742,0.07099131,0.04196151
12x47,0.13052711,0.055461124,0.04900458,0.050049048,0.30014157,0.07210023,0.07869477,0.10813104,0.115434386,0.056271665,0.2871073,0.04746172,0.05332743
26x38,0.33099675,0.10683085,0.40084958,0.13314447,0.8690454,0.19178484,0.21980318,0.44577938,0.44941765,0.14659105,1.0254216,0.14181487,0.098105446
33x24,0.28605226,0.20601118,0.1711248,0.08322222,1.422929,0.109424315,0.103333004,0.3411437,0.30784345,0.1486306,0.5190216,0.067782074,0.18543008
19x12,0.3036331,0.10273169,0.3777903,0.10263916,0.7461518,0.23263611,0.10532412,0.2699323,0.3962984,0.09201494,0.531507,0.0987502,0.05297121
40x30,0.21139848,0.17975006,0.09983817,0.07641947,0.925449,0.050386537,0.03836535,0.19245592,0.14790677,0.049039938,0.3887264,0.09777331,0.058149226
27x36,1.2410101,1.116462,0.9820616,0.59656453,4.819816,1.284368,1.2752355,1.4571332,1.3347732,0.7822422,2.9046562,0.59222317,0.8299354
28x22,0.028074544,0.069051266,0.064429834,0.02253225,0.23312338,0.020075684,0.024244325,0.11425264,0.05680157,0.026536258,0.20609044,0.020262683,0.05323345
31x42,0.5322681,0.27356055,0.278652,0.22893721,1.9996285,0.3601544,0.26209688,0.67654365,0.25927702,0.45475736,0.9981174,0.24641976,0.16743252
43x39,0.06964577,0.05083846,0.16366027,0.050727632,0.34715092,0.066673465,0.07960087,0.22166324,0.11244484,0.062093787,0.46263814,0.044191886,0.028002333
2x19,0.3371283,0.20613542,0.39652652,0.16419652,1.41581,0.18754953,0.15745303,0.3615993,0.20768756,0.10477323,0.520407,0.14054185,0.1789446
25x39,1.1638014,0.8647927,1.1761739,0.6089497,3.9397967,1.1199925,1.0677683,1.1071475,1.2787073,0.5830712,2.9418812,0.58227175,1.0194875
38x42,0.30545393,0.3512189,0.47876,0.20419571,1.6783165,0.8843563,0.4157944,0.9388751,0.4488167,0.18983011,1.1560216,0.25997287,0.46623185
26x41,0.5974195,0.4725975,0.8310509,0.19192766,1.6836562,0.6838368,0.41682,0.5721409,0.34395158,0.48657653,0.6906016,0.17146821,0.20326997
34x29,0.2477029,0.4974512,0.543561,0.118115425,1.1720054,0.14867829,0.18799147,0.35444352,0.7246625,0.18650597,0.96673983,0.12216476,0.32188737
25x19,0.1749962,0.24340114,0.40013427,0.17998217,1.2935786,0.13599665,0.2755326,0.27321038,0.19445601,0.10507395,0.50287515,0.17882879,0.062487967
20x39,0.6066294,0.5767177,1.1674337,0.5111416,3.2435768,0.48774683,0.61728984,1.0263413,0.91140723,0.42778444,1.9741683,0.45350772,0.87432295
37x26,0.14078403,0.06430029,0.13289586,0.044677693,0.57212114,0.16715468,0.23310515,0.13954586,0.16972579,0.08565858,0.7193263,0.043183964,0.051725134
41x34,0.12846486,0.044175334,0.23833936,0.053098068,0.3690551,0.08218365,0.1079798,0.19933075,0.08682192,0.05731617,0.54263663,0.06333776,0.07334626
25x40,1.1085957,0.61032975,0.59135836,0.35289928,3.0417476,0.57786435,0.47159714,1.134581,0.69664586,0.35005447,2.0959342,0.407528,0.3659641
20x40,0.8252826,1.0476749,0.7145794,0.42554203,3.1683595,0.7770398,0.51792246,0.70559675,0.59780365,0.3529076,1.2812549,0.35873398,0.351315
31x28,0.24692509,0.37826943,0.51620036,0.20600957,1.1865166,0.19853576,0.17180449,0.50186473,0.1739242,0.3896167,0.9039709,0.26529905,0.17269622
32x34,0.58243454,0.26766834,0.5771402,0.27053443,2.3235655,0.3945209,0.5137036,0.7908103,0.71801263,0.30497637,2.291873,0.25326413,0.1868459
34x28,0.20464742,0.10532908,0.054952692,0.08584721,0.6077298,0.37880978,0.072016284,0.19131374,0.10382404,0.084466934,0.62267506,0.1409915,0.23279436
1x39,1.3827981,0.48201966,0.6774529,0.42565894,2.273861,0.5581678,0.567504,0.7668814,0.84018445,0.4631205,1.691189,0.4386359,0.5664901
48x8,0.084189564,0.12672633,0.094320565,0.06836688,1.3313433,0.107973024,0.20072925,0.19404018,0.18424067,0.057947602,0.45241782,0.0810497,0.14924145
1x34,0.86554825,0.49839282,0.75748503,0.30088452,2.5244257,0.63391715,0.47398052,0.6732991,0.46012697,0.46837562,1.2125762,0.3581999,0.45941782
21x9,0.1302645,0.092453174,0.12918818,0.092865005,0.9166542,0.16058753,0.09398711,0.27921513,0.11995079,0.062148627,0.5517748,0.07106529,0.13331518
11x35,0.1426782,0.32675838,0.085348755,0.09837146,0.70633143,0.2662157,0.11931364,0.2431089,0.11992118,0.040919248,0.4052668,0.075361274,0.056050777
24x35,0.49027693,0.6335521,0.4233682,0.18038242,1.6360161,0.6135354,0.40662673,0.5550778,0.6155061,0.22137989,1.2794532,0.17205007,0.48739985
37x13,0.20283873,0.16697383,0.352367,0.13313572,0.8370825,0.31412274,0.20188092,0.5630713,0.34386733,0.11454667,0.7274961,0.11389079,0.124057285
1x41,0.3732036,0.32818532,0.2722025,0.41362497,1.1111865,0.2508591,0.19447243,0.53232884,0.4591082,0.1487712,1.0188335,0.4298209,0.12292826
40x29,0.18704452,0.14899015,0.053129297,0.05924331,0.26345617,0.08766081,0.034455188,0.13977003,0.103667736,0.045251966,0.1927806,0.048466794,0.05158122
40x42,0.14413007,0.30474266,0.15204073,0.09283192,0.7283591,0.079127654,0.13379958,0.16948457,0.09460023,0.08161832,0.33794406,0.11092184,0.08659546
33x39,0.89228046,0.8204456,0.57483506,0.396678,2.6575015,0.38298795,0.67427087,0.6920749,0.7297206,0.40597266,2.0694988,0.44525284,0.30082572
24x13,0.10073084,0.14133523,0.1218301,0.073757134,0.73349935,0.13103789,0.15538864,0.2882163,0.09795727,0.07856656,0.73657656,0.0938019,0.06890006
36x24,0.15436925,0.21392894,0.05568555,0.09274039,0.41673747,0.2795613,0.06474042,0.1764059,0.24517062,0.055801824,0.23304884,0.08511631,0.11615778
32x13,0.12892106,0.100953154,0.13437486,0.05427755,0.7681331,0.1502546,0.10737786,0.17300448,0.20919624,0.07884837,0.41585508,0.07713151,0.092267945
47x11,0.0058331112,0.003958356,0.013926516,0.0057721604,0.023709614,0.005327302,0.0126530705,0.028802952,0.014826,0.0052688476,0.02994265,0.0048067747,0.0028478154
9x42,0.23828883,0.33269405,0.4349459,0.17557564,1.5561618,0.2435234,0.16834371,0.4827373,0.75709206,0.26446736,0.8515164,0.1646901,0.43763685
40x26,0.0036390142,0.013094838,0.00434251,0.0047658603,0.037443668,0.0038686465,0.0057458873,0.018368099,0.008333525,0.0020493092,0.02883091,0.0031877232,0.0017650649
33x27,0.12757425,0.14476441,0.15845093,0.0672218,0.47640324,0.069965065,0.1692599,0.28296062,0.15872528,0.12816082,0.63609797,0.06995205,0.04277255
22x50,0.75215244,0.22106875,0.28577542,0.15321012,1.9326065,0.21427159,0.3853022,0.5162103,0.2177516,0.10878764,0.56731004,0.14929192,0.42880353
46x7,0.09314829,0.01900695,0.05818866,0.029316956,0.15187453,0.10106388,0.022953857,0.21232815,0.04242692,0.016382081,0.19161296,0.025979705,0.018130945
37x40,0.555866,0.22545117,0.5453004,0.33802775,1.4085425,0.47353646,0.2561185,0.65326273,0.42738542,0.28435314,0.8024185,0.30116424,0.247682
50x3,0.33726594,0.39405507,0.48076573,0.20873779,1.5042504,0.49323,0.27119777,0.5606079,0.66878116,0.23771565,1.4662036,0.25023568,0.46130258
27x40,0.9489453,1.0807552,1.2824628,0.538065,4.009511,0.98317784,0.6215636,1.4897206,1.4086308,0.5181606,2.6283689,0.51783013,0.57771534
22x43,0.1008869,0.07884805,0.09309975,0.06431281,0.9455592,0.053165976,0.060617626,0.19892165,0.1356162,0.066159174,0.35585654,0.04809537,0.049132973
28x30,1.2579104,1.4101506,0.7412142,1.1718603,3.6266494,0.9989522,0.6809986,1.1067978,0.85326844,0.6484838,2.6497858,1.1591029,0.6884509
12x15,0.15074365,0.03793067,0.076795235,0.056685884,0.5069941,0.109389685,0.05473535,0.20121029,0.23915018,0.069187015,0.3829102,0.04733045,0.08934259
2x28,0.3595364,0.23821747,0.40270856,0.1850375,1.8137128,0.19959706,0.19229797,0.38756505,0.45999417,0.27200958,0.84051406,0.15673184,0.31257027
4x23,0.13467225,0.16488759,0.29349887,0.09201048,1.1708881,0.14815502,0.13195576,0.22079906,0.551041,0.1348223,0.5241798,0.16890065,0.27497754
36x27,0.023819191,0.01351773,0.013468263,0.014022742,0.074215524,0.018070085,0.01317276,0.052501798,0.05424803,0.01253017,0.097279534,0.01678893,0.0074784583
26x12,0.20375144,0.05057357,0.21047945,0.0767401,0.4594252,0.36978728,0.14094384,0.20260143,0.114832334,0.064857274,0.4456821,0.06689165,0.07136935
8x40,0.098969184,0.32469335,0.3921335,0.075928494,0.6177451,0.38967532,0.085946985,0.28236696,0.26224303,0.14196765,0.55012286,0.07117577,0.11282466
32x50,0.14884545,0.09447002,0.24665919,0.0680773,0.5617757,0.12983505,0.104908906,0.148591,0.09593746,0.052579116,0.391535,0.074989714,0.08868958
38x24,0.121586606,0.096855186,0.124052994,0.0600683,1.0306485,0.09742673,0.06429202,0.13599098,0.13183068,0.09419918,0.2955871,0.050529838,0.06327568
36x13,0.0602397,0.02840646,0.10747884,0.035042074,0.48592728,0.077761255,0.13153821,0.2192686,0.09515994,0.043106135,0.5874975,0.04991121,0.108386405
20x11,0.029897757,0.09293414,0.02864332,0.012687001,0.11425995,0.019045884,0.020560768,0.06525019,0.033241805,0.1262352,0.13335472,0.019316535,0.014625343
36x6,0.11105344,0.026685346,0.06618926,0.034796808,0.7096029,0.050036065,0.054089095,0.2062825,0.05383107,0.030230826,0.17853525,0.045958173,0.020373803
9x39,0.07096472,0.04043959,0.056537993,0.07722396,0.1540558,0.19049047,0.19496827,0.20651901,0.08154279,0.10902792,0.4295638,0.06399616,0.06916761
12x20,0.043617975,0.12603621,0.12976593,0.046170127,0.32878563,0.051149353,0.052363716,0.112993784,0.058656078,0.045608774,0.19255123,0.03601439,0.053212054
37x19,0.06211034,0.066225365,0.16125569,0.08541067,0.73033583,0.119040586,0.040978815,0.25833,0.066555515,0.039646454,0.20131263,0.06582101,0.05525993
22x15,0.2199434,0.10850199,0.20060706,0.0671904,1.2514915,0.1734915,0.3803585,0.38363227,0.3336175,0.14491248,0.62762916,0.06483701,0.19400597
14x29,0.17473838,0.058821525,0.0642719,0.084643796,0.5878152,0.06599486,0.11352418,0.18111975,0.1543192,0.10344261,0.4350233,0.063819826,0.21385252
20x41,1.024068,0.50207186,0.81145257,0.35580328,2.8596497,0.8553575,0.731354,0.7989581,0.5648084,0.45583704,1.7723017,0.43311992,0.30871615
41x6,0.05379743,0.096747436,0.20083761,0.058695782,0.7485751,0.059415746,0.119041204,0.25621822,0.07563918,0.051885672,0.26178914,0.03748696,0.06112894
27x12,0.07366794,0.064526714,0.053853557,0.04368791,0.32374123,0.040811297,0.032978088,0.11741321,0.07019741,0.034033038,0.17381166,0.07320932,0.026001103
2x38,0.67051136,0.5163669,0.50661695,0.26000613,2.0249796,0.3271548,0.44772914,0.8301391,0.7038619,0.3550787,1.8184347,0.278248,0.49692088
15x43,0.222203,0.14967707,0.15750241,0.05707266,0.5222783,0.06920391,0.06046766,0.2027762,0.09920839,0.07247114,0.5173342,0.065712206,0.1034537
35x38,0.08025635,0.04293824,0.107288145,0.109386556,0.60809004,0.102723196,0.09261899,0.12886511,0.07724576,0.12514058,0.22148542,0.0610303,0.04039115
39x11,0.019914329,0.01866398,0.035856605,0.026999248,0.54074115,0.028253175,0.063782,0.06882974,0.062211476,0.021425873,0.19590653,0.036827147,0.012640036
42x12,0.05152223,0.023810143,0.120276734,0.027696954,0.23863453,0.069792114,0.052449487,0.099764846,0.10383622,0.022855435,0.18844166,0.03330062,0.02409327
38x17,0.037677556,0.061015602,0.027137324,0.019704713,0.23848793,0.020002814,0.01881108,0.05825801,0.048473306,0.015255966,0.124811195,0.02845443,0.012506448
40x25,0.07076929,0.059935965,0.16610685,0.04121353,0.4784433,0.10487049,0.03989059,0.11937359,0.19182126,0.060519636,0.3019083,0.047941342,0.04226537
49x8,0.67532367,0.7440995,0.8970427,0.39426324,2.8410969,0.5541107,0.82422364,1.0323534,0.82009524,0.41268948,1.9956224,0.44987637,0.45908284
37x15,0.165353,0.05428745,0.057083182,0.09375792,0.5432009,0.060053527,0.09730458,0.2281156,0.11081868,0.048481073,0.4626342,0.067327954,0.036006887
5x23,0.3627759,0.18986309,0.12783623,0.075139455,1.1367179,0.098485455,0.0857807,0.2639383,0.24677274,0.09036794,0.47557056,0.070584215,0.12498423
11x40,0.59027404,0.58783317,0.5404747,0.24289995,1.8953537,0.39820457,0.42187187,0.641072,0.667813,0.25769314,1.3977832,0.2594144,0.4411212
34x48,0.077645004,0.04331564,0.11747741,0.06069217,0.3653543,0.05018093,0.04896465,0.17216036,0.07627885,0.05426689,0.49260762,0.101925895,0.037542585
9x28,0.079859935,0.21619561,0.12820664,0.040229354,0.3738228,0.03377603,0.21971369,0.1551718,0.065999486,0.033968784,0.3689129,0.04694768,0.019129816
25x10,0.15373991,0.1703145,0.123290256,0.09233633,1.1845077,0.079975575,0.15282623,0.5496566,0.13848428,0.11752018,0.30996805,0.094619125,0.11159124
30x19,0.09668359,0.090237536,0.06534323,0.06445774,0.5594991,0.096373074,0.062414188,0.14441627,0.098595515,0.04957803,0.29493073,0.06403696,0.042543627
20x31,0.7462117,0.33940202,0.5190717,0.35777095,2.2139657,0.45796812,0.3477131,0.5769459,0.34449264,0.22171803,1.0628375,0.37974888,0.46438384
13x32,0.14499088,0.26814383,0.52407324,0.10809964,0.90936965,0.08401248,0.12426092,0.30638865,0.26355296,0.123138,0.44593775,0.11509427,0.0814466
36x38,0.14258324,0.036003992,0.0638095,0.055978738,0.33266947,0.2512453,0.034065064,0.12856892,0.07177294,0.05970927,0.15390846,0.05863031,0.073435806
17x37,0.3801624,0.35849154,0.69251424,0.14083035,1.7854514,0.37938127,0.23639469,0.40116033,0.7987958,0.26399022,0.8986624,0.1317894,0.3646681
23x47,0.053604018,0.015030391,0.020429263,0.016322972,0.32579178,0.10663237,0.018528285,0.08563619,0.12505065,0.013708396,0.13453479,0.020291684,0.022249144
38x13,0.11834006,0.077784434,0.12832545,0.09312691,0.77628785,0.09577553,0.07953192,0.42968702,0.14525235,0.09912936,0.33189735,0.08470159,0.12078758
14x28,0.4994471,0.17649493,0.2156539,0.09466127,0.9241664,0.10917913,0.13681245,0.30330312,0.26796588,0.09355224,0.57266897,0.10874613,0.20957993
28x43,1.313887,0.82438344,1.2003022,0.5649489,2.8178675,0.5374505,0.39556313,0.711766,0.7114707,0.49104062,1.6943334,0.5214507,0.56244385
10x28,0.090423636,0.13576654,0.16452289,0.05155667,0.75175655,0.0929605,0.083530605,0.14743803,0.122191876,0.07870995,0.4383042,0.050113723,0.042999066
37x18,0.088179335,0.046415303,0.09236145,0.034550417,0.26886415,0.1934077,0.031116625,0.105671234,0.08904032,0.02378803,0.25585464,0.03041434,0.034483463
39x39,0.7179933,0.21319203,0.58838725,0.48699173,1.8207202,0.40537512,0.60789996,0.6693627,0.4906451,0.27267137,1.279027,0.28755522,0.37615407
16x49,0.28494087,0.107903965,0.36540878,0.082530074,1.2096312,0.34773377,0.15544783,0.37267056,0.43594357,0.08926009,0.85547245,0.081341594,0.20029892
14x50,0.41660103,0.35172793,0.88212687,0.22511028,1.5725954,0.19241972,0.28025705,0.59765786,0.515486,0.38207412,1.1297269,0.22957118,0.43894428
25x21,0.28804493,0.24193306,0.34188658,0.13970323,0.75850934,0.12157623,0.3921527,0.6825096,0.1958511,0.105506405,0.92536336,0.13739334,0.07245457
41x10,0.022667347,0.053025275,0.09302257,0.016236866,0.16662398,0.013026417,0.016907876,0.05413106,0.040778983,0.051630173,0.09097672,0.013467818,0.005939247
2x21,0.24754602,0.26648057,0.22299303,0.11804077,1.1585263,0.2469405,0.15717328,0.43079844,0.35982442,0.30416337,0.7961704,0.13124631,0.2998179
16x39,0.05346999,0.045262244,0.11504748,0.04519629,0.42956102,0.0613875,0.032762647,0.19824317,0.05155016,0.047841422,0.4390044,0.032093227,0.02806879
7x42,0.11028393,0.07659351,0.17507595,0.08241798,1.2386501,0.07360745,0.10554163,0.34622598,0.21595602,0.07342595,0.53668475,0.07659561,0.038840815
14x36,0.17855631,0.30538574,0.19143426,0.08071362,0.82291627,0.09810078,0.28816777,0.23622319,0.13466507,0.08688054,0.51240313,0.06962563,0.097726464
35x10,0.12455673,0.12601267,0.21668707,0.09175035,0.7275151,0.07505628,0.06732202,0.26762,0.25064236,0.060033757,0.52763474,0.083406314,0.07677266
27x14,0.08967643,0.13282648,0.37547064,0.039153352,0.44621575,0.10516624,0.09007166,0.15838075,0.09596888,0.08347612,0.4862047,0.047890194,0.15021703
